Timestamp,Motion,Device
1610182688,1,c0:98:e5:42:01:06
1610182693,0,c0:98:e5:42:01:06
1610182695,1,c0:98:e5:42:01:06
1610182698,0,c0:98:e5:42:01:06
1610183549,1,c0:98:e5:42:01:06
1610183554,0,c0:98:e5:42:01:06
1610184577,1,c0:98:e5:42:01:06
1610184581,0,c0:98:e5:42:01:06
1610186955,1,c0:98:e5:42:01:06
1610186963,0,c0:98:e5:42:01:06
1610186963,1,c0:98:e5:42:01:06
1610186966,0,c0:98:e5:42:01:06
1610186967,1,c0:98:e5:42:01:06
1610186973,0,c0:98:e5:42:01:06
1610186977,1,c0:98:e5:42:01:06
1610186982,0,c0:98:e5:42:01:06
1610186986,1,c0:98:e5:42:01:06
1610186995,0,c0:98:e5:42:01:06
1610187006,1,c0:98:e5:42:01:06
1610187012,0,c0:98:e5:42:01:06
1610187013,1,c0:98:e5:42:01:06
1610187027,0,c0:98:e5:42:01:06
1610187029,1,c0:98:e5:42:01:06
1610187034,0,c0:98:e5:42:01:06
1610187085,1,c0:98:e5:42:01:06
1610187091,0,c0:98:e5:42:01:06
1610187093,1,c0:98:e5:42:01:06
1610187098,0,c0:98:e5:42:01:06
1610187103,1,c0:98:e5:42:01:06
1610187118,0,c0:98:e5:42:01:06
1610187178,1,c0:98:e5:42:01:06
1610187182,0,c0:98:e5:42:01:06
1610187187,1,c0:98:e5:42:01:06
1610187193,0,c0:98:e5:42:01:06
1610187197,1,c0:98:e5:42:01:06
1610187200,0,c0:98:e5:42:01:06
1610187228,1,c0:98:e5:42:01:06
1610187238,0,c0:98:e5:42:01:06
1610187239,1,c0:98:e5:42:01:06
1610187251,0,c0:98:e5:42:01:06
1610187256,1,c0:98:e5:42:01:06
1610187260,0,c0:98:e5:42:01:06
1610187265,1,c0:98:e5:42:01:06
1610187292,0,c0:98:e5:42:01:06
1610187294,1,c0:98:e5:42:01:06
1610187297,0,c0:98:e5:42:01:06
1610187300,1,c0:98:e5:42:01:06
1610187304,0,c0:98:e5:42:01:06
1610189127,1,c0:98:e5:42:01:06
1610189130,0,c0:98:e5:42:01:06
1610189153,1,c0:98:e5:42:01:06
1610189156,0,c0:98:e5:42:01:06
1610189618,1,c0:98:e5:42:01:06
1610189622,0,c0:98:e5:42:01:06
1610189640,1,c0:98:e5:42:01:06
1610189643,0,c0:98:e5:42:01:06
1610189645,1,c0:98:e5:42:01:06
1610189648,0,c0:98:e5:42:01:06
1610189651,1,c0:98:e5:42:01:06
1610189659,0,c0:98:e5:42:01:06
1610189665,1,c0:98:e5:42:01:06
1610189668,0,c0:98:e5:42:01:06
1610189676,1,c0:98:e5:42:01:06
1610189680,0,c0:98:e5:42:01:06
1610189691,1,c0:98:e5:42:01:06
1610189696,0,c0:98:e5:42:01:06
1610189751,1,c0:98:e5:42:01:06
1610189754,0,c0:98:e5:42:01:06
1610189833,1,c0:98:e5:42:01:06
1610189842,0,c0:98:e5:42:01:06
1610190004,1,c0:98:e5:42:01:06
1610190006,0,c0:98:e5:42:01:06
1610190038,1,c0:98:e5:42:01:06
1610190042,0,c0:98:e5:42:01:06
1610190147,1,c0:98:e5:42:01:06
1610190157,0,c0:98:e5:42:01:06
1610190189,1,c0:98:e5:42:01:06
1610190194,0,c0:98:e5:42:01:06
1610190195,1,c0:98:e5:42:01:06
1610190200,0,c0:98:e5:42:01:06
1610190205,1,c0:98:e5:42:01:06
1610190207,0,c0:98:e5:42:01:06
1610190266,1,c0:98:e5:42:01:06
1610190270,0,c0:98:e5:42:01:06
1610190270,1,c0:98:e5:42:01:06
1610190282,0,c0:98:e5:42:01:06
1610190282,1,c0:98:e5:42:01:06
1610190287,0,c0:98:e5:42:01:06
1610190287,1,c0:98:e5:42:01:06
1610190294,0,c0:98:e5:42:01:06
1610190305,1,c0:98:e5:42:01:06
1610190323,0,c0:98:e5:42:01:06
1610190324,1,c0:98:e5:42:01:06
1610190335,0,c0:98:e5:42:01:06
1610190335,1,c0:98:e5:42:01:06
1610190340,0,c0:98:e5:42:01:06
1610190347,1,c0:98:e5:42:01:06
1610190358,0,c0:98:e5:42:01:06
1610190364,1,c0:98:e5:42:01:06
1610190368,0,c0:98:e5:42:01:06
1610190371,1,c0:98:e5:42:01:06
1610190374,0,c0:98:e5:42:01:06
1610190819,1,c0:98:e5:42:01:06
1610190823,0,c0:98:e5:42:01:06
1610190875,1,c0:98:e5:42:01:06
1610190882,0,c0:98:e5:42:01:06
1610190890,1,c0:98:e5:42:01:06
1610190894,0,c0:98:e5:42:01:06
1610190896,1,c0:98:e5:42:01:06
1610190906,0,c0:98:e5:42:01:06
1610190922,1,c0:98:e5:42:01:06
1610190931,0,c0:98:e5:42:01:06
1610190934,1,c0:98:e5:42:01:06
1610190937,0,c0:98:e5:42:01:06
1610190966,1,c0:98:e5:42:01:06
1610190970,0,c0:98:e5:42:01:06
1610190981,1,c0:98:e5:42:01:06
1610190985,0,c0:98:e5:42:01:06
1610190986,1,c0:98:e5:42:01:06
1610190990,0,c0:98:e5:42:01:06
1610190994,1,c0:98:e5:42:01:06
1610190998,0,c0:98:e5:42:01:06
1610191002,1,c0:98:e5:42:01:06
1610191015,0,c0:98:e5:42:01:06
1610191195,1,c0:98:e5:42:01:06
1610191200,0,c0:98:e5:42:01:06
1610191215,1,c0:98:e5:42:01:06
1610191218,0,c0:98:e5:42:01:06
1610191220,1,c0:98:e5:42:01:06
1610191236,0,c0:98:e5:42:01:06
1610191248,1,c0:98:e5:42:01:06
1610191252,0,c0:98:e5:42:01:06
1610191252,1,c0:98:e5:42:01:06
1610191259,0,c0:98:e5:42:01:06
1610191260,1,c0:98:e5:42:01:06
1610191264,0,c0:98:e5:42:01:06
1610191265,1,c0:98:e5:42:01:06
1610191269,0,c0:98:e5:42:01:06
1610191284,1,c0:98:e5:42:01:06
1610191287,0,c0:98:e5:42:01:06
1610191386,1,c0:98:e5:42:01:06
1610191395,0,c0:98:e5:42:01:06
1610191399,1,c0:98:e5:42:01:06
1610191402,0,c0:98:e5:42:01:06
1610191411,1,c0:98:e5:42:01:06
1610191416,0,c0:98:e5:42:01:06
1610191431,1,c0:98:e5:42:01:06
1610191441,0,c0:98:e5:42:01:06
1610191461,1,c0:98:e5:42:01:06
1610191466,0,c0:98:e5:42:01:06
1610191469,1,c0:98:e5:42:01:06
1610191473,0,c0:98:e5:42:01:06
1610191474,1,c0:98:e5:42:01:06
1610191485,0,c0:98:e5:42:01:06
1610191489,1,c0:98:e5:42:01:06
1610191501,0,c0:98:e5:42:01:06
1610191503,1,c0:98:e5:42:01:06
1610191509,0,c0:98:e5:42:01:06
1610191531,1,c0:98:e5:42:01:06
1610191534,0,c0:98:e5:42:01:06
1610191538,1,c0:98:e5:42:01:06
1610191551,0,c0:98:e5:42:01:06
1610191557,1,c0:98:e5:42:01:06
1610191561,0,c0:98:e5:42:01:06
1610191582,1,c0:98:e5:42:01:06
1610191587,0,c0:98:e5:42:01:06
1610191655,1,c0:98:e5:42:01:06
1610191659,0,c0:98:e5:42:01:06
1610191683,1,c0:98:e5:42:01:06
1610191690,0,c0:98:e5:42:01:06
1610191734,1,c0:98:e5:42:01:06
1610191742,0,c0:98:e5:42:01:06
1610191742,1,c0:98:e5:42:01:06
1610191746,0,c0:98:e5:42:01:06
1610191798,1,c0:98:e5:42:01:06
1610191803,0,c0:98:e5:42:01:06
1610191810,1,c0:98:e5:42:01:06
1610191814,0,c0:98:e5:42:01:06
1610191908,1,c0:98:e5:42:01:06
1610191915,0,c0:98:e5:42:01:06
1610191935,1,c0:98:e5:42:01:06
1610191940,0,c0:98:e5:42:01:06
1610191950,1,c0:98:e5:42:01:06
1610191956,0,c0:98:e5:42:01:06
1610191975,1,c0:98:e5:42:01:06
1610191979,0,c0:98:e5:42:01:06
1610192283,1,c0:98:e5:42:01:06
1610192287,0,c0:98:e5:42:01:06
1610192315,1,c0:98:e5:42:01:06
1610192318,0,c0:98:e5:42:01:06
1610192385,1,c0:98:e5:42:01:06
1610192404,0,c0:98:e5:42:01:06
1610192409,1,c0:98:e5:42:01:06
1610192419,0,c0:98:e5:42:01:06
1610192420,1,c0:98:e5:42:01:06
1610192425,0,c0:98:e5:42:01:06
1610192434,1,c0:98:e5:42:01:06
1610192442,0,c0:98:e5:42:01:06
1610192443,1,c0:98:e5:42:01:06
1610192458,0,c0:98:e5:42:01:06
1610192462,1,c0:98:e5:42:01:06
1610192467,0,c0:98:e5:42:01:06
1610192468,1,c0:98:e5:42:01:06
1610192487,0,c0:98:e5:42:01:06
1610192488,1,c0:98:e5:42:01:06
1610192496,0,c0:98:e5:42:01:06
1610192561,1,c0:98:e5:42:01:06
1610192566,0,c0:98:e5:42:01:06
1610192614,1,c0:98:e5:42:01:06
1610192617,0,c0:98:e5:42:01:06
1610192620,1,c0:98:e5:42:01:06
1610192624,0,c0:98:e5:42:01:06
1610192662,1,c0:98:e5:42:01:06
1610192686,0,c0:98:e5:42:01:06
1610192728,1,c0:98:e5:42:01:06
1610192733,0,c0:98:e5:42:01:06
1610192747,1,c0:98:e5:42:01:06
1610192755,0,c0:98:e5:42:01:06
1610192761,1,c0:98:e5:42:01:06
1610192764,0,c0:98:e5:42:01:06
1610192780,1,c0:98:e5:42:01:06
1610192805,0,c0:98:e5:42:01:06
1610192863,1,c0:98:e5:42:01:06
1610192871,0,c0:98:e5:42:01:06
1610192873,1,c0:98:e5:42:01:06
1610192883,0,c0:98:e5:42:01:06
1610192894,1,c0:98:e5:42:01:06
1610192901,0,c0:98:e5:42:01:06
1610192902,1,c0:98:e5:42:01:06
1610192913,0,c0:98:e5:42:01:06
1610192936,1,c0:98:e5:42:01:06
1610192994,0,c0:98:e5:42:01:06
1610192998,1,c0:98:e5:42:01:06
1610193008,0,c0:98:e5:42:01:06
1610193016,1,c0:98:e5:42:01:06
1610193018,0,c0:98:e5:42:01:06
1610193023,1,c0:98:e5:42:01:06
1610193040,0,c0:98:e5:42:01:06
1610193042,1,c0:98:e5:42:01:06
1610193049,0,c0:98:e5:42:01:06
1610193064,1,c0:98:e5:42:01:06
1610193068,0,c0:98:e5:42:01:06
1610193068,1,c0:98:e5:42:01:06
1610193078,0,c0:98:e5:42:01:06
1610193079,1,c0:98:e5:42:01:06
1610193100,0,c0:98:e5:42:01:06
1610193107,1,c0:98:e5:42:01:06
1610193114,0,c0:98:e5:42:01:06
1610193135,1,c0:98:e5:42:01:06
1610193139,0,c0:98:e5:42:01:06
1610193148,1,c0:98:e5:42:01:06
1610193164,0,c0:98:e5:42:01:06
1610193169,1,c0:98:e5:42:01:06
1610193172,0,c0:98:e5:42:01:06
1610193175,1,c0:98:e5:42:01:06
1610193184,0,c0:98:e5:42:01:06
1610193189,1,c0:98:e5:42:01:06
1610193192,0,c0:98:e5:42:01:06
1610193196,1,c0:98:e5:42:01:06
1610193202,0,c0:98:e5:42:01:06
1610193203,1,c0:98:e5:42:01:06
1610193212,0,c0:98:e5:42:01:06
1610193260,1,c0:98:e5:42:01:06
1610193264,0,c0:98:e5:42:01:06
1610193265,1,c0:98:e5:42:01:06
1610193271,0,c0:98:e5:42:01:06
1610193323,1,c0:98:e5:42:01:06
1610193331,0,c0:98:e5:42:01:06
1610193332,1,c0:98:e5:42:01:06
1610193336,0,c0:98:e5:42:01:06
1610193353,1,c0:98:e5:42:01:06
1610193356,0,c0:98:e5:42:01:06
1610193357,1,c0:98:e5:42:01:06
1610193361,0,c0:98:e5:42:01:06
1610193375,1,c0:98:e5:42:01:06
1610193396,0,c0:98:e5:42:01:06
1610193397,1,c0:98:e5:42:01:06
1610193401,0,c0:98:e5:42:01:06
1610193405,1,c0:98:e5:42:01:06
1610193420,0,c0:98:e5:42:01:06
1610193427,1,c0:98:e5:42:01:06
1610193430,0,c0:98:e5:42:01:06
1610193434,1,c0:98:e5:42:01:06
1610193437,0,c0:98:e5:42:01:06
1610193441,1,c0:98:e5:42:01:06
1610193445,0,c0:98:e5:42:01:06
1610193452,1,c0:98:e5:42:01:06
1610193463,0,c0:98:e5:42:01:06
1610193465,1,c0:98:e5:42:01:06
1610193468,0,c0:98:e5:42:01:06
1610193479,1,c0:98:e5:42:01:06
1610193482,0,c0:98:e5:42:01:06
1610193485,1,c0:98:e5:42:01:06
1610193490,0,c0:98:e5:42:01:06
1610193492,1,c0:98:e5:42:01:06
1610193495,0,c0:98:e5:42:01:06
1610193505,1,c0:98:e5:42:01:06
1610193508,0,c0:98:e5:42:01:06
1610193543,1,c0:98:e5:42:01:06
1610193546,0,c0:98:e5:42:01:06
1610193552,1,c0:98:e5:42:01:06
1610193556,0,c0:98:e5:42:01:06
1610193558,1,c0:98:e5:42:01:06
1610193567,0,c0:98:e5:42:01:06
1610193572,1,c0:98:e5:42:01:06
1610193600,0,c0:98:e5:42:01:06
1610193600,1,c0:98:e5:42:01:06
1610193627,0,c0:98:e5:42:01:06
1610193627,1,c0:98:e5:42:01:06
1610193632,0,c0:98:e5:42:01:06
1610193636,1,c0:98:e5:42:01:06
1610193640,0,c0:98:e5:42:01:06
1610193656,1,c0:98:e5:42:01:06
1610193661,0,c0:98:e5:42:01:06
1610193668,1,c0:98:e5:42:01:06
1610193673,0,c0:98:e5:42:01:06
1610193673,1,c0:98:e5:42:01:06
1610193680,0,c0:98:e5:42:01:06
1610193680,1,c0:98:e5:42:01:06
1610193685,0,c0:98:e5:42:01:06
1610193691,1,c0:98:e5:42:01:06
1610193697,0,c0:98:e5:42:01:06
1610193790,1,c0:98:e5:42:01:06
1610193793,0,c0:98:e5:42:01:06
1610193958,1,c0:98:e5:42:01:06
1610193971,0,c0:98:e5:42:01:06
1610193989,1,c0:98:e5:42:01:06
1610193993,0,c0:98:e5:42:01:06
1610194000,1,c0:98:e5:42:01:06
1610194004,0,c0:98:e5:42:01:06
1610194007,1,c0:98:e5:42:01:06
1610194014,0,c0:98:e5:42:01:06
1610194015,1,c0:98:e5:42:01:06
1610194027,0,c0:98:e5:42:01:06
1610194036,1,c0:98:e5:42:01:06
1610194039,0,c0:98:e5:42:01:06
1610194040,1,c0:98:e5:42:01:06
1610194045,0,c0:98:e5:42:01:06
1610194059,1,c0:98:e5:42:01:06
1610194062,0,c0:98:e5:42:01:06
1610194064,1,c0:98:e5:42:01:06
1610194074,0,c0:98:e5:42:01:06
1610194088,1,c0:98:e5:42:01:06
1610194094,0,c0:98:e5:42:01:06
1610194102,1,c0:98:e5:42:01:06
1610194107,0,c0:98:e5:42:01:06
1610194109,1,c0:98:e5:42:01:06
1610194113,0,c0:98:e5:42:01:06
1610194121,1,c0:98:e5:42:01:06
1610194129,0,c0:98:e5:42:01:06
1610194133,1,c0:98:e5:42:01:06
1610194136,0,c0:98:e5:42:01:06
1610194137,1,c0:98:e5:42:01:06
1610194144,0,c0:98:e5:42:01:06
1610194145,1,c0:98:e5:42:01:06
1610194176,0,c0:98:e5:42:01:06
1610194177,1,c0:98:e5:42:01:06
1610194181,0,c0:98:e5:42:01:06
1610194199,1,c0:98:e5:42:01:06
1610194212,0,c0:98:e5:42:01:06
1610194217,1,c0:98:e5:42:01:06
1610194220,0,c0:98:e5:42:01:06
1610194229,1,c0:98:e5:42:01:06
1610194232,0,c0:98:e5:42:01:06
1610194233,1,c0:98:e5:42:01:06
1610194238,0,c0:98:e5:42:01:06
1610194242,1,c0:98:e5:42:01:06
1610194247,0,c0:98:e5:42:01:06
1610194249,1,c0:98:e5:42:01:06
1610194253,0,c0:98:e5:42:01:06
1610194256,1,c0:98:e5:42:01:06
1610194260,0,c0:98:e5:42:01:06
1610194261,1,c0:98:e5:42:01:06
1610194266,0,c0:98:e5:42:01:06
1610194267,1,c0:98:e5:42:01:06
1610194279,0,c0:98:e5:42:01:06
1610194280,1,c0:98:e5:42:01:06
1610194284,0,c0:98:e5:42:01:06
1610194287,1,c0:98:e5:42:01:06
1610194292,0,c0:98:e5:42:01:06
1610194301,1,c0:98:e5:42:01:06
1610194306,0,c0:98:e5:42:01:06
1610194325,1,c0:98:e5:42:01:06
1610194329,0,c0:98:e5:42:01:06
1610194341,1,c0:98:e5:42:01:06
1610194344,0,c0:98:e5:42:01:06
1610194354,1,c0:98:e5:42:01:06
1610194357,0,c0:98:e5:42:01:06
1610194359,1,c0:98:e5:42:01:06
1610194364,0,c0:98:e5:42:01:06
1610194369,1,c0:98:e5:42:01:06
1610194373,0,c0:98:e5:42:01:06
1610194376,1,c0:98:e5:42:01:06
1610194382,0,c0:98:e5:42:01:06
1610194398,1,c0:98:e5:42:01:06
1610194402,0,c0:98:e5:42:01:06
1610194432,1,c0:98:e5:42:01:06
1610194437,0,c0:98:e5:42:01:06
1610194444,1,c0:98:e5:42:01:06
1610194450,0,c0:98:e5:42:01:06
1610194461,1,c0:98:e5:42:01:06
1610194465,0,c0:98:e5:42:01:06
1610194488,1,c0:98:e5:42:01:06
1610194495,0,c0:98:e5:42:01:06
1610194495,1,c0:98:e5:42:01:06
1610194500,0,c0:98:e5:42:01:06
1610194531,1,c0:98:e5:42:01:06
1610194535,0,c0:98:e5:42:01:06
1610194537,1,c0:98:e5:42:01:06
1610194540,0,c0:98:e5:42:01:06
1610194545,1,c0:98:e5:42:01:06
1610194552,0,c0:98:e5:42:01:06
1610194557,1,c0:98:e5:42:01:06
1610194560,0,c0:98:e5:42:01:06
1610194563,1,c0:98:e5:42:01:06
1610194567,0,c0:98:e5:42:01:06
1610194569,1,c0:98:e5:42:01:06
1610194572,0,c0:98:e5:42:01:06
1610194576,1,c0:98:e5:42:01:06
1610194579,0,c0:98:e5:42:01:06
1610194580,1,c0:98:e5:42:01:06
1610194592,0,c0:98:e5:42:01:06
1610194612,1,c0:98:e5:42:01:06
1610194615,0,c0:98:e5:42:01:06
1610194629,1,c0:98:e5:42:01:06
1610194633,0,c0:98:e5:42:01:06
1610194636,1,c0:98:e5:42:01:06
1610194640,0,c0:98:e5:42:01:06
1610194654,1,c0:98:e5:42:01:06
1610194658,0,c0:98:e5:42:01:06
1610194662,1,c0:98:e5:42:01:06
1610194668,0,c0:98:e5:42:01:06
1610194672,1,c0:98:e5:42:01:06
1610194676,0,c0:98:e5:42:01:06
1610194698,1,c0:98:e5:42:01:06
1610194706,0,c0:98:e5:42:01:06
1610194707,1,c0:98:e5:42:01:06
1610194711,0,c0:98:e5:42:01:06
1610194717,1,c0:98:e5:42:01:06
1610194722,0,c0:98:e5:42:01:06
1610194724,1,c0:98:e5:42:01:06
1610194732,0,c0:98:e5:42:01:06
1610194736,1,c0:98:e5:42:01:06
1610194750,0,c0:98:e5:42:01:06
1610194751,1,c0:98:e5:42:01:06
1610194755,0,c0:98:e5:42:01:06
1610194757,1,c0:98:e5:42:01:06
1610194785,0,c0:98:e5:42:01:06
1610194794,1,c0:98:e5:42:01:06
1610194802,0,c0:98:e5:42:01:06
1610194804,1,c0:98:e5:42:01:06
1610194807,0,c0:98:e5:42:01:06
1610194829,1,c0:98:e5:42:01:06
1610194832,0,c0:98:e5:42:01:06
1610194833,1,c0:98:e5:42:01:06
1610194838,0,c0:98:e5:42:01:06
1610194842,1,c0:98:e5:42:01:06
1610194846,0,c0:98:e5:42:01:06
1610194847,1,c0:98:e5:42:01:06
1610194851,0,c0:98:e5:42:01:06
1610194851,1,c0:98:e5:42:01:06
1610194856,0,c0:98:e5:42:01:06
1610194858,1,c0:98:e5:42:01:06
1610194863,0,c0:98:e5:42:01:06
1610194870,1,c0:98:e5:42:01:06
1610194887,0,c0:98:e5:42:01:06
1610194890,1,c0:98:e5:42:01:06
1610194907,0,c0:98:e5:42:01:06
1610194908,1,c0:98:e5:42:01:06
1610194923,0,c0:98:e5:42:01:06
1610194935,1,c0:98:e5:42:01:06
1610194940,0,c0:98:e5:42:01:06
1610194942,1,c0:98:e5:42:01:06
1610194945,0,c0:98:e5:42:01:06
1610194951,1,c0:98:e5:42:01:06
1610194956,0,c0:98:e5:42:01:06
1610194958,1,c0:98:e5:42:01:06
1610194979,0,c0:98:e5:42:01:06
1610194979,1,c0:98:e5:42:01:06
1610194989,0,c0:98:e5:42:01:06
1610194993,1,c0:98:e5:42:01:06
1610195004,0,c0:98:e5:42:01:06
1610195005,1,c0:98:e5:42:01:06
1610195009,0,c0:98:e5:42:01:06
1610195010,1,c0:98:e5:42:01:06
1610195014,0,c0:98:e5:42:01:06
1610195023,1,c0:98:e5:42:01:06
1610195027,0,c0:98:e5:42:01:06
1610195033,1,c0:98:e5:42:01:06
1610195041,0,c0:98:e5:42:01:06
1610195041,1,c0:98:e5:42:01:06
1610195046,0,c0:98:e5:42:01:06
1610195055,1,c0:98:e5:42:01:06
1610195061,0,c0:98:e5:42:01:06
1610195062,1,c0:98:e5:42:01:06
1610195079,0,c0:98:e5:42:01:06
1610195081,1,c0:98:e5:42:01:06
1610195086,0,c0:98:e5:42:01:06
1610195086,1,c0:98:e5:42:01:06
1610195116,0,c0:98:e5:42:01:06
1610195123,1,c0:98:e5:42:01:06
1610195130,0,c0:98:e5:42:01:06
1610195131,1,c0:98:e5:42:01:06
1610195147,0,c0:98:e5:42:01:06
1610195150,1,c0:98:e5:42:01:06
1610195157,0,c0:98:e5:42:01:06
1610195157,1,c0:98:e5:42:01:06
1610195166,0,c0:98:e5:42:01:06
1610195166,1,c0:98:e5:42:01:06
1610195173,0,c0:98:e5:42:01:06
1610195176,1,c0:98:e5:42:01:06
1610195192,0,c0:98:e5:42:01:06
1610195200,1,c0:98:e5:42:01:06
1610195203,0,c0:98:e5:42:01:06
1610195212,1,c0:98:e5:42:01:06
1610195234,0,c0:98:e5:42:01:06
1610195238,1,c0:98:e5:42:01:06
1610195247,0,c0:98:e5:42:01:06
1610195252,1,c0:98:e5:42:01:06
1610195262,0,c0:98:e5:42:01:06
1610195263,1,c0:98:e5:42:01:06
1610195267,0,c0:98:e5:42:01:06
1610195271,1,c0:98:e5:42:01:06
1610195283,0,c0:98:e5:42:01:06
1610195283,1,c0:98:e5:42:01:06
1610195306,0,c0:98:e5:42:01:06
1610195310,1,c0:98:e5:42:01:06
1610195313,0,c0:98:e5:42:01:06
1610195313,1,c0:98:e5:42:01:06
1610195322,0,c0:98:e5:42:01:06
1610195323,1,c0:98:e5:42:01:06
1610195337,0,c0:98:e5:42:01:06
1610195345,1,c0:98:e5:42:01:06
1610195352,0,c0:98:e5:42:01:06
1610195353,1,c0:98:e5:42:01:06
1610195366,0,c0:98:e5:42:01:06
1610195371,1,c0:98:e5:42:01:06
1610195386,0,c0:98:e5:42:01:06
1610195392,1,c0:98:e5:42:01:06
1610195396,0,c0:98:e5:42:01:06
1610195401,1,c0:98:e5:42:01:06
1610195408,0,c0:98:e5:42:01:06
1610195410,1,c0:98:e5:42:01:06
1610195426,0,c0:98:e5:42:01:06
1610195426,1,c0:98:e5:42:01:06
1610195431,0,c0:98:e5:42:01:06
1610195448,1,c0:98:e5:42:01:06
1610195451,0,c0:98:e5:42:01:06
1610195476,1,c0:98:e5:42:01:06
1610195480,0,c0:98:e5:42:01:06
1610195482,1,c0:98:e5:42:01:06
1610195485,0,c0:98:e5:42:01:06
1610195494,1,c0:98:e5:42:01:06
1610195502,0,c0:98:e5:42:01:06
1610195503,1,c0:98:e5:42:01:06
1610195507,0,c0:98:e5:42:01:06
1610195530,1,c0:98:e5:42:01:06
1610195539,0,c0:98:e5:42:01:06
1610196314,1,c0:98:e5:42:01:06
1610196320,0,c0:98:e5:42:01:06
1610196324,1,c0:98:e5:42:01:06
1610196335,0,c0:98:e5:42:01:06
1610196342,1,c0:98:e5:42:01:06
1610196345,0,c0:98:e5:42:01:06
1610196360,1,c0:98:e5:42:01:06
1610196363,0,c0:98:e5:42:01:06
1610196414,1,c0:98:e5:42:01:06
1610196418,0,c0:98:e5:42:01:06
1610196456,1,c0:98:e5:42:01:06
1610196462,0,c0:98:e5:42:01:06
1610196474,1,c0:98:e5:42:01:06
1610196478,0,c0:98:e5:42:01:06
1610196487,1,c0:98:e5:42:01:06
1610196496,0,c0:98:e5:42:01:06
1610196568,1,c0:98:e5:42:01:06
1610196579,0,c0:98:e5:42:01:06
1610196581,1,c0:98:e5:42:01:06
1610196584,0,c0:98:e5:42:01:06
1610196591,1,c0:98:e5:42:01:06
1610196599,0,c0:98:e5:42:01:06
1610196607,1,c0:98:e5:42:01:06
1610196619,0,c0:98:e5:42:01:06
1610196625,1,c0:98:e5:42:01:06
1610196649,0,c0:98:e5:42:01:06
1610196655,1,c0:98:e5:42:01:06
1610196659,0,c0:98:e5:42:01:06
1610196667,1,c0:98:e5:42:01:06
1610196675,0,c0:98:e5:42:01:06
1610196686,1,c0:98:e5:42:01:06
1610196690,0,c0:98:e5:42:01:06
1610196709,1,c0:98:e5:42:01:06
1610196713,0,c0:98:e5:42:01:06
1610196721,1,c0:98:e5:42:01:06
1610196724,0,c0:98:e5:42:01:06
1610196729,1,c0:98:e5:42:01:06
1610196733,0,c0:98:e5:42:01:06
1610196747,1,c0:98:e5:42:01:06
1610196751,0,c0:98:e5:42:01:06
1610196757,1,c0:98:e5:42:01:06
1610196766,0,c0:98:e5:42:01:06
1610196769,1,c0:98:e5:42:01:06
1610196773,0,c0:98:e5:42:01:06
1610196805,1,c0:98:e5:42:01:06
1610196812,0,c0:98:e5:42:01:06
1610196812,1,c0:98:e5:42:01:06
1610196818,0,c0:98:e5:42:01:06
1610196826,1,c0:98:e5:42:01:06
1610196842,0,c0:98:e5:42:01:06
1610196847,1,c0:98:e5:42:01:06
1610196868,0,c0:98:e5:42:01:06
1610196870,1,c0:98:e5:42:01:06
1610196873,0,c0:98:e5:42:01:06
1610196875,1,c0:98:e5:42:01:06
1610196880,0,c0:98:e5:42:01:06
1610196881,1,c0:98:e5:42:01:06
1610196890,0,c0:98:e5:42:01:06
1610196891,1,c0:98:e5:42:01:06
1610196909,0,c0:98:e5:42:01:06
1610196910,1,c0:98:e5:42:01:06
1610196931,0,c0:98:e5:42:01:06
1610196942,1,c0:98:e5:42:01:06
1610196958,0,c0:98:e5:42:01:06
1610196959,1,c0:98:e5:42:01:06
1610196965,0,c0:98:e5:42:01:06
1610196966,1,c0:98:e5:42:01:06
1610197000,0,c0:98:e5:42:01:06
1610197000,1,c0:98:e5:42:01:06
1610197006,0,c0:98:e5:42:01:06
1610197007,1,c0:98:e5:42:01:06
1610197031,0,c0:98:e5:42:01:06
1610197033,1,c0:98:e5:42:01:06
1610197036,0,c0:98:e5:42:01:06
1610197037,1,c0:98:e5:42:01:06
1610197045,0,c0:98:e5:42:01:06
1610197063,1,c0:98:e5:42:01:06
1610197069,0,c0:98:e5:42:01:06
1610197073,1,c0:98:e5:42:01:06
1610197076,0,c0:98:e5:42:01:06
1610197084,1,c0:98:e5:42:01:06
1610197089,0,c0:98:e5:42:01:06
1610197090,1,c0:98:e5:42:01:06
1610197101,0,c0:98:e5:42:01:06
1610197103,1,c0:98:e5:42:01:06
1610197109,0,c0:98:e5:42:01:06
1610197109,1,c0:98:e5:42:01:06
1610197127,0,c0:98:e5:42:01:06
1610197129,1,c0:98:e5:42:01:06
1610197132,0,c0:98:e5:42:01:06
1610197132,1,c0:98:e5:42:01:06
1610197144,0,c0:98:e5:42:01:06
1610197145,1,c0:98:e5:42:01:06
1610197152,0,c0:98:e5:42:01:06
1610197154,1,c0:98:e5:42:01:06
1610197158,0,c0:98:e5:42:01:06
1610197160,1,c0:98:e5:42:01:06
1610197162,0,c0:98:e5:42:01:06
1610197169,1,c0:98:e5:42:01:06
1610197176,0,c0:98:e5:42:01:06
1610197185,1,c0:98:e5:42:01:06
1610197189,0,c0:98:e5:42:01:06
1610197197,1,c0:98:e5:42:01:06
1610197202,0,c0:98:e5:42:01:06
1610197207,1,c0:98:e5:42:01:06
1610197210,0,c0:98:e5:42:01:06
1610197214,1,c0:98:e5:42:01:06
1610197221,0,c0:98:e5:42:01:06
